respid,comtype2,smuse_fb,smuse_yt,smuse_x,smuse_ig,smuse_sc,smuse_tt,smuse_rd,smuse_bsk,smuse_th,smuse_ts,relig,educcat,party,hisp,racethn,agecat,birthplace,gender,adults,inc_sdt1,cregion,metro
6307,3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10,2,1,2,1,2,1,1,2,6,4,1
17089,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,2,1,2,2,5,3,1
9215,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,99,2,2,4,1,2,2,5,3,1
14598,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,2,4,2,1
3165,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,2,99,1,1,99,2,3,1
11337,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,2,2,1,1,1,2,2,6,3,1
18378,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,1,2,2,4,3,1
13701,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,1,3,4,1,2,2,1,4,1
10721,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,1,4,5,3,1
2587,1,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,2,2,2,1,4,4,1,2,5,4,1
6670,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12,2,4,2,99,1,99,3,4,2,3,1
3164,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12,1,1,2,1,2,4,2,3,5,3,1
10155,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1,1,2,1,3,1,1,2,8,4,1
1049,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,4,1,1,2,5,3,1
4717,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,4,1,2,2,5,1,1
8060,3,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,2,3,2,1,2,1,2,2,1,4,2
5217,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1,1,2,1,3,1,1,1,4,1,1
5815,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11,2,2,2,1,4,1,2,2,4,1,1
10829,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3,2,1,4,4,2,99,1,2,1
10291,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,4,2,1,3,1,2,3,5,4,1
13484,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,99,1,2,1
18444,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12,2,1,2,1,3,1,2,1,5,4,2
4601,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,3,1,2,1,2,1,1,2,5,3,1
1675,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,1,2,1,4,1,1,1,1,3,1
3932,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,1,2,1,2,1,2,2,7,2,1
3125,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,9,1,2,2,1,4,1,2,2,8,3,1
15997,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,1,2,1,4,1,2,1,2,4,1
11960,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,1,2,1,3,1,1,3,7,3,1
11161,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5,1,1,2,1,4,4,2,2,3,1,1
4849,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,4,1,3,2,4,2,1,4,3,2
962,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,1,3,2,1,1,5,1,2,1
910,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,99,99,2,99,3,1,2,3,2,2,1
13036,3,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,3,4,2,1,3,1,1,2,1,3,2
4127,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,2,1,3,1,1,2,8,1,1
1319,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,3,2,1,2,1,2,2,1,3,1
9769,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,2,1,3,1,2,2,7,2,1
9125,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,3,1,2,1,2,3,1
10016,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,2,1,3,1,1,1,1,2,1
15223,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,1,2,1,2,1,2,3,5,3,1
11481,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9,2,1,2,1,3,1,1,2,5,4,1
12607,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10,1,2,2,5,2,1,2,2,8,3,1
17323,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8,1,99,2,5,2,4,2,2,6,1,1
10934,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,4,2,4,2,4,1,2,8,2,1
4086,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11,2,3,2,1,3,1,1,1,6,3,1
13450,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,2,8,3,1
9452,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,1,2,99,3,1
482,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,2,2,1,4,1,1,3,8,1,1
16900,3,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,99,3,99,2,1,1,1,2,1,1,3,1
5845,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,2,2,6,2,1
12988,1,2.0,1.0,99.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,11,1,2,2,5,1,1,1,2,8,1,1
323,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,2,2,5,99,4,1,99,8,4,1
11443,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,1,2,1,3,1,1,2,5,2,1
6217,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,2,1,2,1,2,2,7,3,1
5745,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3,2,1,4,1,1,1,1,3,2
7874,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,3,2,1,4,1,1,1,5,4,1
551,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5,2,2,2,2,1,1,2,2,5,2,1
9841,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,4,1,1,2,6,4,1
11081,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10,2,2,2,1,2,1,1,2,7,3,1
6044,2,1.0,1.0,99.0,1.0,1.0,1.0,99.0,99.0,99.0,99.0,1,3,1,2,1,3,1,1,4,8,3,2
7118,3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,1,2,1,4,1,1,2,99,4,2
9020,99,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,2,1,2,2,6,4,1
1136,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,3,3,2,1,4,1,1,1,1,2,1
3035,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,4,4,1,1,2,7,3,1
13688,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,4,1,2,1,4,1,2
12023,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,2,2,99,2,2
6250,2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,4,2,1,2,1,1,2,8,3,1
6137,3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,99,1,3,3,4,2,4,3,3,1
749,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,4,1,1,2,3,3,1
15318,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,3,1,1,2,5,2,1
2996,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,1,1,3,2,1,1,2,8,2,1
445,2,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,2,1,3,2,4,2,1,1,3,1
5154,3,99.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,1,3,4,4,1,1,99,4,1
11307,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,2,2,2,2,1,2,1,5,2,1
11750,3,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,4,2,2,2,1,2,2,1,2,2
9147,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,2,1,2,1,3,1,1,1,6,3,1
6871,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,1,3,1,3,3,3,1,4,1,4,1
12168,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1,1,2,1,2,1,1,2,8,3,1
11408,3,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,12,3,1,2,1,3,1,2,2,8,2,1
6997,1,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,2,1,1,3,1,1,1,3,2,4,1
15493,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2,2,2,1,3,1,2,2,3,2,1
5355,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,2,8,3,1
18002,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,11,3,3,1,3,2,4,2,3,3,4,1
9102,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,1,3,2,1,2,3,8,4,1
4650,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,3,4,2,1,2,1,2,2,1,3,1
3540,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,9,1,3,2,1,2,1,3,2,4,1,2
3920,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,4,3,1,2,1,2,3,1
3134,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,2,1,2,1,3,1,1,2,7,3,1
16302,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,12,1,4,2,1,2,1,2,2,4,4,1
18475,3,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,10,2,4,2,1,2,1,2,3,2,2,2
5879,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,1,2,1,3,1,1,1,8,4,1
11818,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,3,1,1,1,1,2,1
14985,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,2,1,4,1,1,1,2,4,1
11336,3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4,3,1,2,1,3,4,1,3,1,4,1
21,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,2,2,1,3,1,2,2,8,2,1
16355,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3,2,1,4,1,1,2,4,3,1
527,2,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,3,2,1,2,2,3,3,1
11260,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,1,3,2,1,4,1,1,2,3,4,1
15111,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,4,1,3,1,1,1,1,3,3,1
6173,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,1,2,2,2,2
8629,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,4,2,1,4,1,1,4,6,3,1
7993,99,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,4,1,3,1,3,1,5,99,3,1
959,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,1,3,1,1,3,8,3,1
8610,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,1,2,1,3,1,1,1,5,1,1
16964,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,1,4,1,1,2,5,2,1
12836,3,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,2,1,1,2,6,2,2
18010,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,1,5,4,1
13674,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,2,4,1,1,3,4,3,1
1005,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,5,1,1,2,4,8,2,1
2307,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,1,2,1,2,1,1,2,8,4,1
5070,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3,1,3,4,1,2,1,4,3,1
9630,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,2,2,1,4,1,2,2,6,4,1
13747,99,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,4,2,5,2,4,2,2,7,4,1
13606,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,2,1,4,1,2,2,4,3,2
17589,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,2,4,4,1
257,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,2,2,1,3,1,1,2,1,6,3,1
4442,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99,1,99,2,1,4,1,1,2,8,4,1
10349,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,1,2,1,4,1,1,1,1,4,1
3498,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,3,4,1,2,3,1,2,1
13609,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,2,2,1,2,1,8,3,1
17398,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,12,3,3,2,99,1,1,2,2,1,2,1
6336,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,4,1,2,2,8,2,1
9181,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,3,1,2,1,7,4,1
16967,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,3,1,2,2,5,3,1
17448,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,3,2,2,4,1,1,2,5,1,2,1
2952,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,4,1,3,2,4,2,1,1,1,1
4587,3,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7,2,1,2,5,4,4,2,2,2,3,2
10341,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,4,1,2,2,2,3,1
11653,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,3,2,2,2,1,2,99,2,3,1
53,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,2,5,1,1
9854,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,3,2,1,1,5,5,4,1
8346,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,3,3,1,2,2,4,4,1
3525,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,2,2,4,2,1
13411,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,4,1,2,2,4,3,1
9781,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2,1,2,4,2,4,1,2,8,4,1
12730,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6,1,4,2,1,2,3,2,1,2,2,1
71,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,9,1,2,2,1,2,1,1,2,8,3,1
12272,2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,3,2,1,3,1,2,4,6,3,1
12000,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,99,1,4,1,2,1,3,4,1
3539,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11,2,4,1,3,2,1,2,3,1,4,1
18467,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,2,2,4,4,1,1,2,5,3,1
6713,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10,1,2,2,5,2,4,1,1,8,3,1
17242,1,2.0,2.0,99.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,2,2,2,1,2,1,1,3,6,2,1
15398,2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,2,1,1,3,7,2,1
9587,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,4,1,2,2,8,1,1
5364,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,3,4,1,3,2,4,2,2,99,4,1
12828,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2,4,2,1,3,1,2,3,99,3,1
11451,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,4,1,1,2,5,3,1
4191,3,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,12,2,1,2,1,2,1,2,1,5,2,1
14246,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,4,1,2,1,4,2,1
7725,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,4,1,1,1,3,2,1
18187,2,1.0,1.0,2.0,1.0,2.0,1.0,99.0,1.0,1.0,2.0,12,2,99,1,3,2,1,1,2,5,4,1
9780,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,1,2,1,3,1,1,1,4,4,1
8718,3,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,12,3,1,2,1,3,1,2,3,4,1,1
8655,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,2,2,1,4,1,2,3,3,4,1
124,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1,1,2,1,3,1,2,1,2,3,2
15234,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,2,6,3,1
7635,3,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,3,8,3,2
1916,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,2,1,1,2,6,2,1
7500,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,10,2,3,2,2,2,1,1,2,4,2,1
16007,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,3,1,2,2,3,3,1
1113,2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,3,3,2,5,2,4,2,1,1,2,1
3529,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,3,8,3,2
18138,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,4,1,1,1,8,2,1
6387,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,3,2,5,4,4,1,2,8,4,1
13054,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,2,3,2,1,4,1,2,2,4,4,2
16257,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,2,2,1,4,1,2,2,8,4,1
14606,3,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,1,99,1,1,1,7,2,1
1390,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,1,4,2,1,2,4,2,2,8,4,1
14231,1,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,1,3,3,1,1,1,99,3,1
657,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,2,2,1,4,1,2,2,1,3,1
12063,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,2,1,4,1,1,1,1,2,1
11547,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,3,1,2,3,2,3,1
9502,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,1,8,1,1
6899,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,3,2,1,3,3,4,2,4,3,4,1
17046,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,2,2,1,2,1,2,2,8,4,1
2021,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,3,4,1,1,8,3,1
7245,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,3,1,2,1,4,1,1,2,8,4,1
3837,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,1,1,3,2,1,1,2,4,3,1
15663,1,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,12,1,1,2,1,2,1,2,2,6,1,1
11660,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12,1,2,2,1,3,1,2,3,4,4,1
11565,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1,1,2,2,1,2,1,2,2,8,3,1
747,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,12,3,4,2,1,1,1,1,2,1,4,2
508,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1,2,2,1,1,4,2,2,5,4,1
2191,2,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,11,2,3,2,1,2,1,1,1,3,4,1
13012,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2,1,2,1,1,1,2,1,1,3,1
5582,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,2,1,4,1,1,2,5,2,1
4790,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,2,4,1,2,1,3,3,1
12367,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,4,6,1,1
3382,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,4,1,2,1,99,2,1
1260,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,12,1,3,2,1,2,1,3,2,6,4,1
14151,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,2,2,2,3,1,1,3,8,2,1
11994,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,2,6,2,2
18572,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,1,3,3,4,2,99,2,2,1
3470,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,2,2,3,1,2,6,3,1
12644,2,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5,1,4,2,99,2,1,1,2,99,3,1
8572,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,1,3,4,4,2,1,1,1,1
4062,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99,2,1,2,1,1,1,2,99,99,4,1
1940,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1,1,2,1,1,1,2,2,7,4,1
11469,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,4,1,2,2,3,3,2
5778,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2,2,2,3,1,2,2,5,2,1
16628,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,2,2,6,1,1
